Threads, Peak Performance
27891,-47123.132812
27892,-50553.011719
27893,-46550.800781
27894,-46244.777344
27895,-56222.082031
27896,-47944.980469
27897,-53654.398438
27898,-43680.503906
27899,-56320.796875
27900,-47658.863281
27901,-52916.367188
27902,-60658.261719
27903,-55124.261719
27904,-59106.652344
27905,-53126.074219
27906,-47636.500000
27907,-58856.390625
27908,-58024.664062
27909,-51323.882812
27910,-55069.429688
27911,-70148.398438
27912,-53090.613281
27913,-60721.359375
27914,-50452.382812
27915,-58323.875000
27916,-63436.921875
27917,-58006.136719
27918,-62234.328125
27919,-58104.304688
27920,-68136.632812
27921,-65004.820312
27922,-57943.261719
27923,-61770.710938
27924,-57573.871094
27925,-54712.957031
27926,-51875.324219
27927,-52779.433594
27928,-59031.847656
27929,-55240.871094
27930,-52171.769531
27931,-53884.777344
27932,-51874.250000
27933,-44608.425781
27934,-49223.832031
27935,-46378.140625
27936,-39361.230469
27937,-42278.085938
27938,-36832.156250
27939,-44690.496094
27940,-56606.679688
27941,-34904.339844
27942,-43529.660156
27943,-45147.078125
27944,-40923.238281
27945,-32465.666016
27946,-30744.693359
27947,-39369.796875
27948,-33576.667969
27949,-26608.714844
27950,-29585.009766
27951,-30074.695312
27952,-20428.896484
27953,-21693.833984
27954,-32734.767578
27955,-23020.541016
27956,-29566.937500
27957,-19892.269531
27958,-20180.787109
27959,-11753.018555
27960,-11101.921875
27961,-22858.505859
27962,-13613.331055
27963,-19226.759766
27964,-8532.095703
27965,-7317.496094
27966,-3941.820801
27967,-10091.916992
27968,-8357.598633
27969,-1735.359009
27970,6529.648926
27971,10899.571289
27972,9207.169922
27973,8507.134766
27974,15254.351562
27975,9507.471680
27976,4001.804443
27977,6677.279297
27978,16021.443359
27979,23084.509766
27980,19219.597656
27981,24033.234375
27982,18668.359375
27983,17095.333984
27984,25292.167969
27985,31279.402344
27986,30010.013672
27987,36733.171875
27988,42787.132812
27989,47482.691406
27990,32421.826172
27991,38510.097656
27992,35979.378906
27993,37165.898438
27994,42807.644531
27995,30323.833984
27996,46217.988281
27997,37057.671875
27998,37776.449219
27999,53391.992188
28000,50272.878906
28001,46725.722656
28002,57361.718750
28003,46332.230469
28004,43899.902344
28005,58172.757812
28006,60977.347656
28007,54650.562500
28008,51482.078125
28009,52598.406250
28010,54772.156250
28011,57983.707031
28012,62221.359375
28013,65023.187500
28014,62952.738281
28015,50927.726562
28016,69251.914062
28017,54611.390625
28018,50744.890625
28019,43132.804688
28020,50971.343750
28021,59906.921875
28022,67107.742188
28023,58136.257812
28024,49439.992188
28025,57538.707031
28026,66485.484375
28027,54469.410156
28028,57469.031250
28029,63821.015625
28030,60124.273438
28031,69615.585938
28032,56089.746094
28033,58893.449219
28034,58403.207031
28035,52999.480469
28036,49834.808594
28037,57064.847656
28038,56977.949219
28039,58852.140625
28040,48601.343750
28041,46783.203125
28042,43568.226562
28043,43569.921875
28044,44326.511719
28045,42504.445312
28046,38907.515625
28047,42977.371094
28048,45238.410156
28049,47795.683594
28050,48058.769531
28051,34356.546875
28052,34835.574219
28053,33543.738281
28054,34984.292969
28055,40004.691406
28056,30061.693359
28057,36220.406250
28058,25339.742188
28059,28668.111328
28060,41139.375000
28061,27844.134766
28062,31097.339844
28063,33157.023438
28064,18620.763672
28065,15973.529297
28066,8951.507812
28067,10602.387695
28068,-1491.448853
28069,4781.838379
28070,1714.413452
28071,8021.843750
28072,8293.423828
28073,-5761.608398
28074,-6097.327637
28075,-3821.510010
28076,-3578.945801
28077,-9530.409180
28078,1561.400024
28079,-7868.588867
28080,5287.256348
28081,-5023.691406
28082,-14354.062500
28083,-4516.775391
28084,-9145.659180
28085,-19655.955078
28086,-7263.856934
28087,-26261.406250
28088,-22233.646484
28089,-26538.125000
28090,-14550.382812
28091,-26953.271484
28092,-31983.722656
28093,-16598.064453
28094,-27812.132812
28095,-25173.500000
28096,-36199.808594
28097,-40479.109375
28098,-30952.802734
28099,-24174.585938
28100,-32818.441406
28101,-36923.164062
28102,-41800.167969
28103,-42264.941406
28104,-35022.699219
28105,-45610.898438
28106,-43449.031250
28107,-56309.808594
28108,-50664.312500
28109,-52740.410156
28110,-56458.292969
28111,-46735.082031
28112,-51739.660156
28113,-50134.636719
28114,-55357.093750
28115,-58102.835938
28116,-58697.589844
28117,-56588.378906
28118,-57007.207031
28119,-58095.898438
28120,-63042.617188
28121,-64910.714844
28122,-60692.593750
28123,-66781.429688
28124,-64350.496094
28125,-67016.882812
28126,-60768.003906
28127,-61875.996094
28128,-61729.128906
28129,-70203.632812
28130,-53037.953125
28131,-67930.156250
28132,-66652.343750
28133,-58175.167969
28134,-58083.132812
28135,-71959.343750
28136,-49133.820312
28137,-67995.015625
28138,-64985.019531
28139,-62622.933594
28140,-72933.507812
28141,-56989.253906
28142,-56886.539062
28143,-55502.800781
28144,-63478.957031
28145,-53163.554688
28146,-49876.511719
28147,-53364.984375
28148,-56448.097656
28149,-49530.722656
28150,-59891.160156
28151,-43094.414062
28152,-47953.621094
28153,-54220.613281
28154,-34827.933594
28155,-41526.382812
28156,-40685.398438
28157,-47260.929688
28158,-40001.683594
28159,-39330.816406
28160,-49613.949219
28161,-28854.847656
28162,-33182.816406
28163,-25997.203125
28164,-31838.878906
28165,-30418.304688
28166,-38430.640625
28167,-30961.615234
28168,-28524.568359
28169,-28847.562500
28170,-29584.435547
28171,-24786.898438
28172,-25714.255859
28173,-10735.657227
28174,-13829.826172
28175,-20390.353516
28176,-25167.048828
28177,-5682.545410
28178,-13622.003906
28179,-21756.042969
28180,-14338.363281
28181,3129.369385
28182,-9777.028320
28183,-9470.805664
28184,5366.243652
28185,9594.907227
28186,-15984.338867
28187,7269.219727
28188,4580.910156
28189,13866.486328
28190,17013.619141
28191,6289.715332
28192,11017.571289
28193,20899.091797
28194,2832.790283
28195,21295.154297
28196,18012.417969
28197,21173.025391
28198,8560.055664
28199,29741.660156
28200,29660.400391
28201,28829.029297
28202,30901.498047
28203,26989.958984
28204,24161.132812
28205,39883.707031
28206,36608.484375
28207,41585.195312
28208,40625.230469
28209,30874.322266
28210,40950.824219
28211,44418.214844
28212,51021.339844
28213,39364.738281
28214,43031.984375
28215,50610.441406
28216,48529.886719
28217,46997.964844
28218,57697.324219
28219,52418.460938
28220,52641.007812
28221,49288.089844
28222,50369.957031
28223,51390.601562
28224,53963.796875
28225,52390.015625
28226,53459.109375
28227,64144.539062
28228,63513.210938
28229,44752.515625
28230,63545.902344
28231,66008.382812
28232,64673.105469
28233,54953.945312
28234,43976.050781
28235,54481.757812
28236,62562.585938
28237,60527.250000
28238,56719.011719
28239,59510.074219
28240,61833.183594
28241,51214.875000
28242,63155.152344
28243,73288.125000
28244,67356.679688
28245,62270.910156
28246,60670.800781
28247,61300.351562
28248,56408.617188
28249,48931.484375
28250,57144.855469
28251,60350.652344
28252,61242.191406
28253,53890.863281
28254,55961.664062
28255,58236.039062
28256,59009.703125
28257,54320.878906
28258,55768.320312
28259,53942.500000
28260,53195.015625
28261,48749.957031
28262,56254.304688
28263,43429.597656
28264,41338.523438
28265,38303.003906
28266,36905.691406
28267,40493.828125
28268,40451.730469
28269,40771.730469
28270,37079.343750
28271,21742.164062
28272,39799.941406
28273,34806.042969
28274,27179.753906
28275,32360.042969
28276,35520.851562
28277,26417.968750
28278,20557.685547
28279,31928.292969
28280,18670.458984
28281,15838.463867
28282,17853.978516
28283,16452.351562
28284,14036.909180
28285,23858.980469
28286,13539.259766
28287,8696.365234
28288,11187.533203
28289,-8098.175781
28290,2014.266113
28291,13168.634766
28292,-13883.471680
28293,-1349.870239
28294,4596.087402
28295,1026.954834
28296,-10770.745117
28297,-13106.152344
28298,-7692.933105
28299,-12578.664062
28300,-14009.186523
28301,-9643.414062
28302,-19835.796875
28303,-17507.812500
28304,-14445.679688
28305,-25329.380859
28306,-22328.492188
28307,-26889.257812
28308,-26815.744141
28309,-39110.429688
28310,-37186.265625
28311,-22004.800781
28312,-37989.265625
28313,-41596.128906
28314,-31660.058594
28315,-42191.566406
28316,-40519.179688
28317,-35916.746094
28318,-52405.261719
28319,-39500.468750
28320,-51325.074219
28321,-44358.710938
28322,-46772.218750
28323,-56238.738281
28324,-46840.523438
28325,-43307.554688
28326,-48241.542969
28327,-53578.507812
28328,-60235.125000
28329,-51088.093750
28330,-52885.527344
28331,-49606.726562
28332,-56466.460938
28333,-62345.410156
28334,-70732.656250
28335,-59529.203125
28336,-52585.761719
28337,-64956.804688
28338,-71964.007812
28339,-47416.878906
28340,-58702.472656
28341,-64219.507812
28342,-68495.320312
28343,-58127.984375
28344,-57794.621094
28345,-64309.015625
28346,-58848.726562
28347,-73078.414062
28348,-62006.632812
28349,-72497.875000
28350,-62736.808594
28351,-58269.671875
28352,-68523.992188
28353,-58996.203125
28354,-67043.648438
28355,-52260.246094
28356,-52959.003906
28357,-50818.171875
28358,-52212.492188
28359,-55175.359375
28360,-47943.644531
28361,-51446.597656
28362,-55108.531250
28363,-54030.878906
28364,-48716.886719
28365,-60807.238281
28366,-43778.679688
28367,-44989.027344
28368,-49400.773438
28369,-43897.878906
28370,-51101.867188
28371,-47550.687500
28372,-34242.792969
28373,-48043.292969
28374,-36758.156250
28375,-40756.710938
28376,-35048.289062
28377,-42635.734375
28378,-36922.417969
28379,-31163.414062
28380,-27180.992188
28381,-33379.332031
28382,-41930.015625
28383,-17455.470703
28384,-31943.841797
28385,-20666.755859
28386,-27349.994141
28387,-13769.234375
28388,-35823.578125
28389,-11495.384766
28390,-21926.392578
28391,-8797.617188
28392,-8891.340820
28393,-16960.058594
28394,-12445.177734
28395,-6683.673340
28396,-7120.150879
28397,3056.549805
28398,-10245.535156
28399,-3894.203857
28400,-6167.862793
28401,-2927.428223
28402,3379.702637
28403,6053.773926
28404,4508.029297
28405,12090.601562
28406,3170.954346
28407,4103.392090
28408,16990.894531
28409,12281.916992
28410,18498.541016
28411,31043.587891
28412,4946.547363
28413,22654.767578
28414,18293.572266
28415,23484.003906
28416,31368.437500
28417,25348.587891
28418,31751.363281
28419,36584.832031
28420,31907.335938
28421,41602.566406
28422,41140.269531
28423,27514.494141
28424,43199.187500
28425,34245.332031
28426,29443.013672
28427,53818.011719
28428,40519.640625
28429,50070.988281
28430,43346.054688
28431,46735.558594
28432,53460.984375
28433,48953.175781
28434,36331.945312
28435,47253.636719
28436,56291.929688
28437,62746.683594
28438,52140.714844
28439,57605.960938
28440,48485.558594
28441,71704.882812
28442,55434.972656
28443,61523.847656
28444,58112.000000
28445,58668.828125
28446,46199.394531
28447,64062.757812
28448,60555.882812
28449,62431.925781
28450,67535.796875
28451,57832.738281
28452,55848.281250
28453,59456.789062
28454,64042.144531
28455,66037.476562
28456,59982.156250
28457,59337.695312
28458,55929.050781
28459,71708.976562
28460,54225.058594
28461,56392.781250
28462,70582.304688
28463,59739.308594
28464,55732.851562
28465,53448.792969
28466,46516.699219
28467,57119.031250
28468,61013.261719
28469,52899.171875
28470,66713.953125
28471,57051.253906
28472,50048.781250
28473,51113.769531
28474,47266.472656
28475,46062.812500
28476,44601.945312
28477,35030.894531
28478,44977.378906
28479,47484.625000
28480,38925.445312
28481,48319.906250
28482,59446.890625
28483,30431.322266
28484,53528.722656
28485,36387.589844
28486,29470.177734
28487,34422.625000
28488,31265.806641
28489,16119.583984
28490,39502.539062
28491,33757.632812
28492,20590.960938
28493,23635.822266
28494,32490.646484
28495,23298.513672
28496,14046.902344
28497,21422.574219
28498,20860.935547
28499,18451.412109
28500,4342.175781
28501,8252.946289
28502,14947.577148
28503,7576.024414
28504,-1085.351929
28505,5561.051270
28506,-3981.328125
28507,-243.566360
28508,5107.318359
28509,-4779.782715
28510,-5846.399902
28511,-2963.864990
28512,-8223.319336
28513,-22832.593750
28514,-7651.579590
28515,-10021.995117
28516,-11050.135742
28517,-22185.070312
28518,-15680.775391
28519,-21360.625000
28520,-21837.691406
28521,-11676.541016
28522,-19846.486328
28523,-16880.580078
28524,-27830.242188
28525,-37456.695312
28526,-33163.015625
28527,-28736.126953
28528,-32278.927734
28529,-40348.671875
28530,-29952.945312
28531,-39238.886719
28532,-38216.796875
28533,-44927.496094
28534,-47745.164062
28535,-43604.726562
28536,-39057.101562
28537,-46806.875000
28538,-49366.929688
28539,-60011.046875
28540,-53051.535156
28541,-48023.406250
28542,-47356.207031
28543,-48656.058594
28544,-44096.445312
28545,-51828.578125
28546,-47563.253906
28547,-49254.550781
28548,-59874.957031
28549,-55903.425781
28550,-55901.675781
28551,-55799.355469
28552,-50892.296875
28553,-69247.289062
28554,-56835.355469
28555,-55730.597656
28556,-68042.656250
28557,-50387.644531
28558,-49772.156250
28559,-51360.617188
28560,-50132.851562
28561,-59827.812500
28562,-68721.625000
28563,-55118.578125
28564,-57684.953125
28565,-54938.136719
28566,-76739.742188
28567,-56017.449219
28568,-57132.121094
28569,-56099.375000
28570,-69362.101562
28571,-48572.218750
28572,-52022.394531
28573,-55191.644531
28574,-65296.000000
28575,-62383.968750
28576,-59563.906250
28577,-50960.406250
28578,-62482.562500
28579,-48543.921875
28580,-56724.089844
28581,-55517.851562
28582,-38062.679688
28583,-41694.488281
28584,-59344.351562
28585,-41294.984375
28586,-47941.843750
28587,-46597.199219
28588,-45864.710938
28589,-42354.328125
28590,-43205.093750
28591,-48195.605469
28592,-47715.359375
28593,-32536.326172
28594,-31814.312500
28595,-38452.757812
28596,-38366.007812
28597,-34246.406250
28598,-34607.343750
28599,-43505.078125
28600,-28111.167969
28601,-32799.421875
28602,-24730.623047
28603,-19230.011719
28604,-19838.074219
28605,-27749.748047
28606,-22526.414062
28607,-15152.465820
28608,-12745.310547
28609,-18675.105469
28610,-7019.325684
28611,-5874.644043
28612,-2189.377686
28613,-9167.125977
28614,8193.422852
28615,3868.116699
28616,11182.992188
28617,-2603.107666
28618,2527.494141
28619,16835.300781
28620,9556.925781
28621,5891.020020
28622,4373.183594
28623,7336.491211
28624,26709.480469
28625,14792.878906
28626,19573.001953
28627,17315.191406
28628,17421.644531
28629,23175.550781
28630,27056.917969
28631,27830.107422
28632,38239.218750
28633,32041.503906
28634,26187.490234
28635,39084.316406
28636,28990.134766
28637,47604.582031
28638,42877.812500
28639,37863.402344
28640,37546.738281
28641,39644.046875
28642,42750.402344
28643,46535.320312
28644,42448.179688
28645,42651.523438
28646,40673.617188
28647,39837.082031
28648,48561.210938
28649,49485.703125
28650,42401.152344
28651,59248.726562
28652,60838.425781
28653,53210.441406
28654,60281.652344
28655,64206.203125
28656,45990.585938
28657,56490.292969
28658,65384.519531
28659,76504.468750
28660,54143.765625
28661,56120.398438
28662,61985.714844
28663,55288.542969
28664,64341.765625
28665,64484.281250
28666,57397.015625
28667,63236.812500
28668,57446.660156
28669,59488.714844
28670,62102.039062
28671,68131.398438
28672,63323.507812
28673,74545.218750
28674,70239.445312
28675,59364.714844
28676,61394.332031
28677,56906.992188
28678,52001.820312
28679,57744.648438
28680,54792.550781
28681,56314.015625
28682,51094.230469
28683,58810.621094
28684,60884.785156
28685,68347.750000
28686,53074.515625
28687,62273.171875
28688,46305.671875
28689,49465.976562
28690,49405.472656
28691,40532.375000
28692,40764.343750
28693,33901.351562
28694,38301.894531
28695,49886.375000
28696,44018.835938
28697,31890.251953
28698,42914.882812
28699,30522.929688
28700,24303.541016
28701,36503.972656
28702,31088.039062
28703,31273.167969
28704,25681.974609
28705,37109.671875
28706,29065.160156
28707,24251.156250
28708,19275.523438
28709,35137.523438
28710,29152.888672
28711,37671.628906
28712,13241.552734
28713,31508.603516
28714,11987.387695
28715,9105.954102
28716,27923.367188
28717,13354.903320
28718,10680.024414
28719,11599.297852
28720,13116.913086
28721,7577.174316
28722,-3045.537598
28723,-6662.074219
28724,3657.295166
28725,-1714.180298
28726,4785.609375
28727,-2612.235840
28728,-11267.416016
28729,-4172.075195
28730,-11126.609375
28731,-17271.386719
28732,-2239.909668
28733,-10670.918945
28734,-3653.077148
28735,-27763.919922
28736,-20840.173828
28737,-28286.361328
28738,-20156.416016
28739,-21782.625000
28740,-40074.558594
28741,-33367.550781
28742,-43091.046875
28743,-37301.175781
28744,-32732.896484
28745,-32479.578125
28746,-40362.992188
28747,-43729.347656
28748,-38409.152344
28749,-44066.324219
28750,-49936.246094
28751,-50702.363281
28752,-47490.761719
28753,-44936.718750
28754,-43299.261719
28755,-45759.066406
28756,-43225.046875
28757,-54278.339844
28758,-50792.933594
28759,-57018.992188
28760,-58184.890625
28761,-58815.621094
28762,-54865.015625
28763,-59694.289062
28764,-58272.449219
28765,-48334.234375
28766,-55472.164062
28767,-62659.453125
28768,-65406.050781
28769,-58213.472656
28770,-57400.238281
28771,-75307.046875
28772,-61541.550781
28773,-60604.027344
28774,-60624.371094
28775,-57452.554688
28776,-65214.710938
28777,-55283.460938
28778,-58816.226562
28779,-64340.320312
28780,-60213.527344
28781,-57976.261719
28782,-65203.726562
28783,-58965.457031
28784,-65759.976562
28785,-54685.742188
28786,-64079.179688
28787,-67545.945312
28788,-57730.933594
28789,-57054.511719
28790,-52304.812500
28791,-62121.117188
28792,-52515.593750
28793,-56388.714844
28794,-60553.265625
28795,-53071.910156
28796,-58809.046875
28797,-48124.148438
28798,-55137.195312
28799,-42198.109375
28800,-42754.125000
28801,-41980.878906
28802,-38123.953125
28803,-56103.000000
28804,-50323.074219
28805,-32413.634766
28806,-39524.136719
28807,-39414.847656
28808,-29000.007812
28809,-47823.359375
28810,-33986.699219
28811,-32634.615234
28812,-27411.388672
28813,-34585.273438
28814,-34408.085938
28815,-23134.802734
28816,-17714.666016
28817,-27959.402344
28818,-10390.406250
28819,-15687.097656
28820,-18329.929688
28821,-20085.341797
28822,-10827.837891
28823,-21891.392578
28824,-11608.838867
28825,-9477.467773
28826,-5655.943359
28827,-9334.646484
28828,-21148.492188
28829,14081.480469
28830,-8079.991699
28831,7073.479492
28832,14455.223633
28833,-1085.064941
28834,9568.114258
28835,6360.458008
28836,3100.240967
28837,18093.968750
28838,10825.961914
28839,12579.856445
28840,20472.125000
28841,6362.375000
28842,13079.464844
28843,20309.787109
28844,19509.484375
28845,23960.039062
28846,26952.363281
28847,23152.445312
28848,31565.978516
28849,41502.914062
28850,29827.751953
28851,34639.250000
28852,37909.300781
28853,33646.039062
28854,41440.503906
28855,44173.773438
28856,34278.734375
28857,29593.781250
28858,46007.652344
28859,46237.699219
28860,42402.667969
28861,48056.515625
28862,58137.894531
28863,51144.941406
28864,48695.011719
28865,54360.726562
28866,59707.546875
28867,48818.394531
28868,49039.574219
28869,40890.781250
28870,54362.761719
28871,50995.996094
28872,62623.386719
28873,47280.101562
28874,70854.492188
28875,59069.992188
28876,60477.445312
28877,48385.039062
28878,55761.781250
28879,57278.667969
28880,55674.789062
28881,62924.734375
28882,48909.410156
28883,56880.617188
28884,53703.644531
28885,60742.687500
28886,64532.769531
28887,64507.355469
28888,63478.781250
28889,56500.164062
28890,63333.113281
28891,64222.312500
28892,81935.664062
28893,62655.058594
28894,50014.167969
28895,62829.425781
28896,57630.132812
28897,53568.738281
28898,53920.710938
28899,47708.917969
28900,55865.238281
28901,58059.296875
28902,56612.488281
28903,40463.835938
28904,60163.609375
28905,49131.972656
28906,41608.117188
28907,48281.867188
28908,42655.589844
28909,45979.785156
28910,41313.265625
28911,44402.296875
28912,41938.500000
28913,41520.769531
28914,50386.996094
28915,35665.320312
28916,31387.162109
28917,36963.433594
28918,27992.263672
28919,27577.294922
28920,25712.162109
28921,23411.960938
28922,19454.941406
28923,28547.410156
28924,19876.968750
28925,22526.777344
28926,13489.435547
28927,24000.160156
28928,17544.431641
28929,27656.175781
28930,12300.322266
28931,13066.496094
28932,19520.044922
28933,9819.674805
28934,14438.978516
28935,8058.264160
28936,-9157.946289
28937,-4448.387695
28938,10.732027
28939,-4898.057617
28940,-597.452087
28941,2665.141846
28942,-7786.491211
28943,-6273.627930
28944,-17339.113281
28945,-1010.926636
28946,-7142.081055
28947,-17799.414062
28948,-19504.431641
28949,-18977.720703
28950,-21069.685547
28951,-25786.376953
28952,-26441.464844
28953,-24612.843750
28954,-32814.914062
28955,-28471.615234
28956,-40738.636719
28957,-32435.537109
28958,-29786.947266
28959,-30991.351562
28960,-38828.917969
28961,-34334.292969
28962,-39059.675781
28963,-46455.046875
28964,-54635.539062
28965,-45163.566406
28966,-39956.175781
28967,-37715.792969
28968,-49497.242188
28969,-41381.433594
28970,-48214.207031
28971,-62467.562500
28972,-46301.203125
28973,-56404.121094
28974,-45699.945312
28975,-64308.937500
28976,-57563.300781
28977,-58894.417969
28978,-57534.296875
28979,-48830.199219
28980,-55147.445312
28981,-57132.566406
28982,-62159.449219
28983,-59666.371094
28984,-61532.343750
28985,-60841.289062
28986,-56358.804688
28987,-49102.273438
28988,-59921.500000
28989,-50086.875000
28990,-66625.593750
28991,-61958.605469
28992,-61924.171875
28993,-55403.910156
28994,-56795.011719
28995,-51853.707031
28996,-64595.089844
28997,-67834.390625
28998,-55746.574219
28999,-79706.382812
29000,-57047.675781
29001,-51932.320312
29002,-61934.089844
29003,-60223.578125
29004,-66274.882812
29005,-48508.261719
29006,-55826.429688
29007,-57829.464844
29008,-49609.582031
29009,-57115.535156
29010,-55826.152344
29011,-51006.640625
29012,-58888.003906
29013,-50850.136719
29014,-36108.675781
29015,-51824.250000
29016,-53650.703125
29017,-58908.867188
29018,-45447.101562
29019,-40311.457031
29020,-45701.140625
29021,-41545.378906
29022,-39798.332031
29023,-44895.718750
29024,-39878.410156
29025,-37432.714844
29026,-28467.929688
29027,-33865.074219
29028,-30444.271484
29029,-31982.757812
29030,-14378.806641
29031,-30811.265625
29032,-20809.613281
29033,-32706.779297
29034,-29071.009766
29035,-8320.916992
29036,-16009.725586
29037,-26562.482422
29038,-14681.045898
29039,-14334.917969
29040,-9449.834961
29041,-14334.439453
29042,-10223.177734
29043,-14112.147461
29044,-6626.627930
29045,-12679.092773
29046,3536.019287
29047,-3643.792236
29048,-1457.361694
29049,3498.722900
29050,-1750.469238
29051,14149.691406
29052,11057.252930
29053,10698.973633
29054,13001.066406
29055,11040.018555
29056,16465.681641
29057,26677.900391
29058,14947.753906
29059,24596.458984
29060,26336.005859
29061,36864.835938
29062,22689.281250
29063,32084.179688
29064,26148.097656
29065,30278.927734
29066,35577.445312
29067,33046.089844
29068,44227.007812
29069,39430.050781
29070,33838.406250
29071,47099.707031
29072,50417.703125
29073,45193.476562
29074,48397.003906
29075,41876.089844
29076,47563.085938
29077,47488.878906
29078,43639.160156
29079,46696.019531
29080,50976.437500
29081,52142.230469
29082,51825.382812
29083,55536.062500
29084,61302.246094
29085,64766.617188
29086,48747.214844
29087,52448.320312
29088,48071.234375
29089,59656.773438
29090,60319.265625
29091,57176.464844
29092,59292.660156
29093,58808.355469
29094,58590.558594
29095,76816.257812
29096,52101.269531
29097,67316.515625
29098,66947.148438
29099,54455.121094
29100,67716.500000
29101,57995.945312
29102,66573.796875
29103,51193.281250
29104,60276.976562
29105,67390.500000
29106,64293.937500
29107,65602.414062
29108,57019.628906
29109,56728.070312
29110,58435.894531
29111,57910.148438
29112,50646.261719
29113,52564.320312
29114,52695.039062
29115,56101.777344
29116,48910.035156
29117,55612.660156
29118,55032.101562
29119,51570.699219
29120,65805.265625
29121,56485.222656
29122,54800.167969
29123,49625.699219
29124,42019.863281
29125,53948.230469
29126,52817.335938
29127,56340.441406
29128,38304.820312
29129,50066.343750
29130,51324.789062
29131,44399.253906
29132,31920.478516
29133,43563.093750
29134,40463.347656
29135,44854.621094
29136,41335.726562
29137,22605.191406
29138,30690.464844
29139,37232.753906
29140,23386.666016
29141,24870.136719
29142,20021.259766
29143,18336.669922
29144,17909.970703
29145,17569.310547
29146,14878.830078
29147,14852.107422
29148,1941.034912
29149,1024.004395
29150,10461.514648
29151,-3614.254150
29152,-2568.039062
29153,926.017334
29154,5069.624023
29155,2455.178711
29156,-4336.656738
29157,9656.308594
29158,-11147.714844
29159,-7405.047852
29160,-3993.789307
29161,-506.565826
29162,-11145.208984
29163,-6997.628906
29164,-16149.974609
29165,-26839.904297
29166,-15523.593750
29167,-12610.636719
29168,-19404.384766
29169,-31253.546875
29170,-25132.617188
29171,-36464.710938
29172,-34825.863281
29173,-31394.738281
29174,-39964.503906
29175,-29878.097656
29176,-44885.421875
29177,-35833.273438
29178,-33628.914062
29179,-37467.093750
29180,-44323.148438
29181,-45891.085938
29182,-43201.156250
29183,-38246.878906
29184,-34567.234375
29185,-53145.378906
29186,-42146.718750
29187,-51710.339844
29188,-57317.242188
29189,-47940.796875
29190,-52192.011719
29191,-54516.394531
29192,-49052.234375
29193,-64515.390625
29194,-62302.234375
29195,-57010.917969
29196,-47722.308594
29197,-60919.667969
29198,-66308.546875
29199,-53419.179688
29200,-68469.914062
29201,-65465.609375
29202,-57228.179688
29203,-67281.328125
29204,-54173.863281
29205,-44806.859375
29206,-60633.976562
29207,-56992.792969
29208,-57558.449219
29209,-62137.753906
29210,-59682.203125
29211,-79322.929688
29212,-55292.730469
29213,-67756.023438
29214,-66279.500000
29215,-50501.218750
29216,-58099.515625
29217,-60920.156250
29218,-57726.093750
29219,-53828.957031
29220,-59259.980469
29221,-47442.613281
29222,-61231.921875
29223,-56404.527344
29224,-60882.191406
29225,-62937.304688
29226,-58218.898438
29227,-57463.187500
29228,-47049.503906
29229,-43710.214844
29230,-50372.531250
29231,-51130.160156
29232,-46439.492188
29233,-50840.914062
29234,-44284.500000
29235,-35458.812500
29236,-45107.992188
29237,-46818.777344
29238,-34153.582031
29239,-44117.765625
29240,-45593.007812
29241,-35397.734375
29242,-33423.050781
29243,-44394.777344
29244,-19308.882812
29245,-38458.027344
29246,-20164.339844
29247,-19789.779297
29248,-27618.886719
29249,-19281.142578
29250,-19961.800781
29251,-17094.025391
29252,-8545.954102
29253,-7806.668945
29254,-8550.185547
29255,-10351.008789
29256,-11261.304688
29257,-14960.296875
29258,-2175.701904
29259,2799.164795
29260,420.974304
29261,-5384.263184
29262,2725.947021
29263,2545.030518
29264,7792.469727
29265,4636.446777
29266,13799.312500
29267,13633.359375
29268,4517.609863
29269,18174.337891
29270,16332.062500
29271,11882.129883
29272,15430.715820
29273,19130.363281
29274,26863.933594
29275,29330.953125
29276,24554.023438
29277,28707.468750
29278,22790.128906
29279,18749.187500
29280,35958.980469
29281,17795.962891
29282,28099.210938
29283,34672.410156
29284,50538.628906
29285,45092.300781
29286,46875.796875
29287,44124.570312
29288,39591.507812
29289,39028.312500
29290,47111.363281
29291,52427.695312
29292,47259.867188
29293,41366.656250
29294,43638.125000
29295,40316.234375
29296,61234.085938
29297,51925.273438
29298,45773.238281
29299,58880.265625
29300,56240.398438
29301,53930.742188
29302,59537.691406
29303,62235.238281
29304,52949.683594
29305,66972.093750
29306,55830.222656
29307,73355.007812
29308,47791.257812
29309,65782.515625
29310,59408.863281
29311,62080.183594
29312,62651.457031
29313,66504.773438
29314,62442.660156
29315,65019.472656
29316,63388.066406
29317,56925.585938
29318,59922.199219
29319,53459.949219
29320,62791.515625
29321,58338.074219
29322,72593.843750
29323,60605.582031
29324,65749.710938
29325,56173.726562
29326,53539.671875
29327,48766.535156
29328,58226.386719
29329,54818.277344
29330,65311.050781
29331,57554.226562
29332,57970.019531
29333,53898.468750
29334,53885.515625
29335,61148.093750
29336,57546.328125
29337,45825.390625
29338,58072.371094
29339,53820.894531
29340,46570.714844
29341,40328.113281
29342,46993.601562
29343,40776.281250
29344,39150.433594
29345,43023.214844
29346,35944.292969
29347,34743.253906
29348,43293.199219
29349,29973.796875
29350,43683.292969
29351,35888.125000
29352,28550.226562
29353,37078.363281
29354,32894.414062
29355,39066.648438
29356,33184.148438
29357,35677.382812
29358,21886.583984
29359,23200.683594
29360,19597.398438
29361,15536.198242
29362,8193.317383
29363,21149.720703
29364,8317.828125
