Performance
137.086042
Index,Sum
1574,-19057.642578
1575,-20016.708984
1576,-19602.214844
1577,-34883.617188
1578,-20861.224609
1579,-33435.242188
1580,-32332.734375
1581,-23053.179688
1582,-31331.845703
1583,-30119.314453
1584,-27122.404297
1585,-45236.082031
1586,-35599.355469
1587,-60753.308594
1588,-27932.224609
1589,-42480.085938
1590,-35068.394531
1591,-54566.894531
1592,-55378.035156
1593,-41134.875000
1594,-49641.863281
1595,-42500.203125
1596,-66405.328125
1597,-54469.175781
1598,-58929.105469
1599,-51368.945313
1600,-55250.644531
1601,-60398.855469
1602,-55399.531250
1603,-57365.765625
1604,-54351.082031
1605,-57093.437500
1606,-60791.261719
1607,-48465.429688
1608,-66206.039063
1609,-69528.023438
1610,-62247.140625
1611,-62331.667969
1612,-65907.953125
1613,-64920.601563
1614,-74817.218750
1615,-75195.335938
1616,-69809.218750
1617,-64794.875000
1618,-71674.218750
1619,-62289.894531
1620,-70143.570313
1621,-67662.765625
1622,-63200.128906
1623,-53670.085938
1624,-82532.109375
1625,-65125.339844
1626,-59462.531250
1627,-73436.703125
1628,-72085.242188
1629,-61802.937500
1630,-63586.351563
1631,-74938.828125
1632,-52231.843750
1633,-50447.742188
1634,-44045.257813
1635,-68504.843750
1636,-52142.257813
1637,-67262.976563
1638,-55274.949219
1639,-47080.390625
1640,-53768.585938
1641,-53430.847656
1642,-58488.105469
1643,-61775.046875
1644,-46633.011719
1645,-52887.117188
1646,-50878.152344
1647,-40916.742188
1648,-34587.843750
1649,-54026.800781
1650,-30440.634766
1651,-43545.894531
1652,-37250.339844
1653,-35243.914063
1654,-31381.443359
1655,-26490.480469
1656,-29294.029297
1657,-35725.886719
1658,-25075.523438
1659,-26570.083984
1660,-29973.697266
1661,-18445.851563
1662,-29813.453125
1663,-17984.148438
1664,-14657.112305
1665,-11072.516602
1666,-16440.822266
1667,-7727.527344
1668,-15981.787109
1669,-6571.033203
1670,-12118.690430
1671,-11497.610352
1672,9036.203125
1673,847.944641
1674,6882.466797
1675,5867.480469
1676,13884.824219
1677,3028.344482
1678,11417.665039
1679,11162.234375
1680,7340.361328
1681,21732.201172
1682,7571.932617
1683,16423.425781
1684,25247.695313
1685,26277.812500
1686,11274.186523
1687,22055.978516
1688,30833.230469
1689,33830.113281
1690,30566.486328
1691,29839.644531
1692,19976.746094
1693,46064.472656
1694,39454.945313
1695,50577.648438
1696,52389.718750
1697,38401.109375
1698,47304.531250
1699,41139.859375
1700,45259.578125
1701,45608.781250
1702,37921.835938
1703,56511.640625
1704,59183.648438
1705,48433.074219
1706,51944.839844
1707,47286.738281
1708,59750.683594
1709,53110.789063
1710,56020.992188
1711,61551.265625
1712,66581.875000
1713,54319.917969
1714,67947.632813
1715,59097.285156
1716,67829.273438
1717,63662.660156
1718,61209.238281
1719,69172.132813
1720,64781.335938
1721,62384.128906
1722,65663.445313
1723,71306.703125
1724,73007.164063
1725,71202.695313
1726,67633.359375
1727,71114.101563
1728,66338.921875
1729,65810.273438
1730,56824.164063
1731,57911.039063
1732,61783.683594
1733,66342.765625
1734,53556.703125
1735,63876.082031
1736,57521.910156
1737,59727.062500
1738,54539.335938
1739,63431.117188
1740,74764.757813
1741,48842.140625
1742,57663.105469
1743,53787.664063
1744,45601.835938
1745,58068.824219
1746,46504.015625
1747,52680.863281
1748,55180.515625
1749,62238.898438
1750,42729.812500
1751,61541.753906
1752,43920.500000
1753,40150.566406
1754,36248.625000
1755,46274.093750
1756,48279.335938
1757,49116.968750
1758,47536.031250
1759,40363.679688
1760,40273.871094
1761,28813.357422
1762,33882.523438
1763,37128.085938
1764,25216.712891
1765,31953.703125
1766,21979.236328
1767,22880.496094
1768,23703.509766
1769,14578.614258
1770,26839.175781
1771,16593.195313
1772,18170.556641
1773,14835.587891
1774,16669.494141
1775,22282.296875
1776,9064.522461
1777,2833.947021
1778,6358.609863
1779,5149.062500
1780,-2557.028564
1781,6038.615234
1782,-2518.746094
1783,-1172.829590
1784,-12791.101563
1785,-8265.488281
1786,-13346.065430
1787,-27954.542969
1788,-17562.365234
1789,-10368.512695
1790,-25380.150391
1791,-10375.324219
1792,-24711.505859
1793,-22791.960938
1794,-22027.251953
1795,-25592.740234
1796,-30337.625000
1797,-30746.990234
1798,-25063.746094
1799,-46570.355469
1800,-32256.443359
1801,-29672.281250
1802,-31013.271484
1803,-42975.105469
1804,-30553.056641
1805,-40211.527344
1806,-45085.394531
1807,-46702.078125
1808,-51746.328125
1809,-46716.941406
1810,-39794.171875
1811,-40643.996094
1812,-45917.367188
1813,-52037.203125
1814,-53366.828125
1815,-51164.050781
1816,-48307.675781
1817,-56756.601563
1818,-50017.191406
1819,-59599.968750
1820,-79484.718750
1821,-58619.148438
1822,-62105.707031
1823,-61919.792969
1824,-58049.992188
1825,-65405.828125
1826,-65015.964844
1827,-48256.136719
1828,-59336.148438
1829,-62986.566406
1830,-57447.613281
1831,-56642.636719
1832,-55852.226563
1833,-68373.406250
1834,-59833.121094
1835,-74733.242188
1836,-63414.714844
1837,-57159.320313
1838,-75875.664063
1839,-69870.226563
1840,-64433.156250
1841,-65150.125000
1842,-71891.523438
1843,-60126.476563
1844,-64934.718750
1845,-64110.582031
1846,-58350.246094
1847,-59133.171875
1848,-62186.812500
1849,-55146.863281
1850,-57096.308594
1851,-68231.968750
1852,-67077.656250
1853,-55890.707031
1854,-57493.660156
1855,-57308.125000
1856,-51935.621094
1857,-55797.687500
1858,-41997.296875
1859,-46754.457031
1860,-46935.210938
1861,-50847.738281
1862,-48222.750000
1863,-46754.292969
1864,-59511.484375
1865,-30931.474609
1866,-40984.968750
1867,-41040.671875
1868,-27288.263672
1869,-35431.996094
1870,-36753.765625
1871,-31779.511719
1872,-37727.972656
1873,-20529.791016
1874,-26096.304688
1875,-10654.713867
1876,-15893.626953
1877,-29555.945313
1878,-29921.902344
1879,-21993.525391
1880,-18873.775391
1881,-12053.842773
1882,-10586.493164
1883,-8365.465820
1884,-1627.790283
1885,-12754.879883
1886,-1512.154297
1887,-4944.223145
1888,-5779.383789
1889,7118.145020
1890,2946.356934
1891,2130.262939
1892,10877.423828
1893,11983.305664
1894,-2313.788818
1895,21960.416016
1896,1884.489868
1897,15269.861328
1898,11431.651367
1899,19693.466797
1900,16908.882813
1901,25925.976563
1902,21232.750000
1903,30986.208984
1904,21414.203125
1905,34831.027344
1906,36805.507813
1907,29188.007813
1908,43544.937500
1909,33857.316406
1910,40511.515625
1911,36574.222656
1912,45731.015625
1913,44683.773438
1914,42387.632813
1915,56944.335938
1916,51224.679688
1917,57539.351563
1918,48581.613281
1919,60937.664063
1920,54364.765625
1921,49907.386719
1922,62764.000000
1923,42178.234375
1924,72825.101563
1925,71447.031250
1926,66078.015625
1927,61514.546875
1928,59341.269531
1929,63833.691406
1930,55522.480469
1931,68301.289063
1932,58846.328125
1933,64179.375000
1934,69903.859375
1935,57793.289063
1936,69023.765625
1937,75466.140625
1938,61489.457031
1939,59323.839844
1940,67916.468750
1941,54813.621094
1942,64580.585938
1943,58932.949219
1944,63665.648438
1945,70209.632813
1946,55350.703125
1947,72262.734375
1948,68539.617188
1949,70491.429688
1950,68271.523438
1951,64827.914063
1952,65076.460938
1953,62543.812500
1954,62984.933594
1955,62791.863281
1956,51486.457031
1957,62034.683594
1958,57403.519531
1959,51459.433594
1960,59971.960938
1961,53535.718750
1962,52803.933594
1963,70581.726563
1964,50068.996094
1965,40782.007813
1966,55114.855469
1967,51001.140625
1968,46748.339844
1969,47849.269531
1970,41765.839844
1971,45810.652344
1972,46481.933594
1973,37705.347656
1974,35995.789063
1975,35546.832031
1976,28215.558594
1977,46006.710938
1978,32274.546875
1979,22081.654297
1980,20878.994141
1981,36853.105469
1982,17336.742188
1983,28347.232422
1984,34752.101563
1985,19224.355469
1986,4195.325684
1987,14274.877930
1988,8293.940430
1989,17029.322266
1990,6666.401855
1991,2154.138672
1992,15032.108398
1993,1082.536499
1994,1217.661621
1995,-4020.023682
1996,-12086.247070
1997,5534.452148
1998,-2143.172119
1999,480.150604
2000,-8954.245117
2001,-2914.231445
2002,-19879.500000
2003,-2072.885742
2004,-18483.167969
2005,-20259.085938
2006,-14293.688477
2007,-27918.216797
2008,-17189.101563
2009,-13439.728516
2010,-36390.140625
2011,-26078.425781
2012,-14516.289063
2013,-43177.160156
2014,-29066.429688
2015,-37117.332031
2016,-34264.101563
2017,-39827.664063
2018,-41088.167969
2019,-39318.121094
2020,-43137.843750
2021,-47226.097656
2022,-46811.074219
2023,-40613.339844
2024,-47128.632813
2025,-50761.175781
2026,-51271.453125
2027,-49734.839844
2028,-50384.035156
2029,-71708.312500
2030,-62054.285156
2031,-53666.917969
2032,-54094.484375
2033,-58462.355469
2034,-55223.187500
2035,-57288.210938
2036,-54582.300781
2037,-46831.031250
2038,-61568.621094
2039,-51735.214844
2040,-66850.460938
2041,-63776.945313
2042,-63472.484375
2043,-56212.761719
2044,-61746.488281
2045,-68874.234375
2046,-69945.171875
2047,-70812.992188
2048,-73426.109375
2049,-56718.039063
2050,-68479.468750
2051,-70785.078125
2052,-68399.023438
2053,-69052.085938
2054,-59974.031250
2055,-64047.156250
2056,-65868.578125
2057,-60761.718750
2058,-60121.800781
2059,-75304.664063
2060,-54408.121094
2061,-58168.015625
2062,-59783.457031
2063,-64129.285156
2064,-56055.460938
2065,-52307.054688
2066,-47479.359375
2067,-63675.734375
2068,-58879.304688
2069,-61281.917969
2070,-55283.558594
2071,-55286.839844
2072,-48242.972656
2073,-43484.371094
2074,-53854.031250
2075,-54739.488281
2076,-41437.847656
2077,-49528.457031
2078,-48938.554688
2079,-44627.515625
2080,-36323.269531
2081,-38287.636719
2082,-34716.128906
2083,-35970.902344
2084,-36470.425781
2085,-29180.205078
2086,-31458.998047
2087,-28853.992188
2088,-25249.539063
2089,-21844.199219
2090,-26326.580078
2091,-17237.722656
2092,-18557.031250
2093,-19267.015625
2094,-23860.029297
2095,-20787.578125
2096,-18446.951172
2097,-13946.182617
2098,-5960.454590
2099,-17771.609375
2100,-5805.907227
2101,-9672.755859
2102,-9193.447266
2103,-220.565857
2104,3118.765381
2105,8396.688477
2106,-3347.439209
2107,4624.954102
2108,18244.050781
2109,15847.069336
2110,13070.825195
2111,17286.898438
2112,20246.552734
2113,19072.525391
2114,26564.878906
2115,15545.676758
2116,22644.798828
2117,24369.150391
2118,27126.066406
2119,30623.820313
2120,28666.140625
2121,29437.144531
2122,34988.460938
2123,21734.806641
2124,44382.792969
2125,30808.826172
2126,38996.714844
2127,37165.984375
2128,34404.000000
2129,39286.074219
2130,38516.488281
2131,43030.511719
2132,50000.542969
2133,51569.875000
2134,51249.941406
2135,49371.382813
2136,57574.554688
2137,58035.578125
2138,47520.183594
2139,61061.046875
2140,63668.105469
2141,61043.359375
2142,62286.382813
2143,51479.281250
2144,60083.402344
2145,77302.968750
2146,62277.644531
2147,61987.078125
2148,64938.191406
2149,68358.804688
2150,66174.351563
2151,73704.164063
2152,62447.902344
2153,56475.082031
2154,71060.742188
2155,60024.722656
2156,59025.136719
2157,63882.527344
2158,66507.648438
2159,65036.863281
2160,69371.023438
2161,62600.652344
2162,64157.128906
2163,55775.125000
2164,70954.367188
2165,72897.546875
2166,61674.371094
2167,62952.890625
2168,67090.953125
2169,56545.281250
2170,62192.539063
2171,63534.707031
2172,57533.941406
2173,64183.546875
2174,56809.117188
2175,58448.871094
2176,48272.660156
2177,65953.593750
2178,51268.664063
2179,39682.152344
2180,56512.898438
2181,50505.121094
2182,61068.609375
2183,47591.492188
2184,53140.613281
2185,42847.121094
2186,50386.894531
2187,46783.062500
2188,43973.441406
2189,54227.558594
2190,34139.515625
2191,41020.027344
2192,35479.195313
2193,36231.679688
2194,26876.386719
2195,25356.306641
2196,31576.914063
2197,17827.226563
2198,23254.857422
2199,28754.332031
2200,22875.654297
2201,19026.312500
2202,12105.431641
2203,24146.597656
2204,23986.529297
2205,14607.011719
2206,13598.829102
2207,-3353.602051
2208,13761.350586
2209,11435.451172
2210,2611.382813
2211,6236.405273
2212,5630.824707
2213,-4750.105957
2214,-8496.296875
2215,-8993.790039
2216,-9584.890625
2217,-17021.691406
2218,-19293.099609
2219,-9983.828125
2220,-11427.615234
2221,-12161.843750
2222,-30152.220703
2223,-18173.103516
2224,-18463.580078
2225,-24564.175781
2226,-34504.671875
2227,-31278.500000
2228,-24595.410156
2229,-34100.414063
2230,-46064.746094
2231,-37687.359375
2232,-38195.621094
2233,-36305.707031
2234,-29017.640625
2235,-53978.312500
2236,-42008.910156
2237,-42417.894531
2238,-42841.441406
2239,-43970.410156
2240,-42510.652344
2241,-40474.644531
2242,-45408.136719
2243,-44657.332031
2244,-49048.730469
2245,-55592.496094
2246,-55289.687500
2247,-61087.597656
2248,-58251.347656
2249,-57013.714844
2250,-57942.800781
2251,-62845.914063
2252,-57303.789063
2253,-70368.882813
2254,-74316.312500
2255,-53500.421875
2256,-80038.031250
2257,-61207.609375
2258,-64093.562500
2259,-66919.781250
2260,-67631.382813
2261,-75596.695313
2262,-71009.226563
2263,-72089.671875
2264,-59704.945313
2265,-60845.355469
2266,-66782.132813
2267,-61457.347656
2268,-74381.757813
2269,-61078.789063
2270,-74483.632813
2271,-57676.375000
2272,-66519.906250
2273,-54318.992188
2274,-62075.582031
2275,-69126.953125
2276,-63490.132813
2277,-57656.906250
2278,-45711.398438
2279,-54367.656250
2280,-58697.023438
2281,-62899.742188
2282,-58455.601563
2283,-56257.203125
2284,-43959.753906
2285,-57888.164063
2286,-51849.781250
2287,-55685.570313
2288,-62356.417969
2289,-50185.480469
2290,-43552.406250
2291,-60179.328125
2292,-53066.433594
2293,-45631.449219
2294,-43466.074219
2295,-40516.441406
2296,-38743.250000
2297,-39876.652344
2298,-36293.812500
2299,-27034.406250
2300,-23578.876953
2301,-37824.605469
2302,-23222.003906
2303,-27611.156250
2304,-28460.509766
2305,-15698.553711
2306,-24233.125000
2307,-30123.750000
2308,-11549.644531
2309,-24852.162109
2310,-20169.101563
2311,-14135.507813
2312,-18972.494141
2313,-7719.645996
2314,-9213.390625
2315,-5202.325684
2316,-9600.954102
2317,119.883820
2318,-6062.514160
2319,-1836.569702
2320,1574.933716
2321,7157.227051
2322,6.188317
2323,5794.715332
2324,5866.006348
2325,15551.265625
2326,11930.053711
2327,6804.548828
2328,15574.788086
2329,25988.828125
2330,17712.708984
2331,12581.559570
2332,30814.689453
2333,15904.728516
2334,27585.708984
2335,41474.000000
2336,27119.974609
2337,25936.265625
2338,43722.386719
2339,40008.167969
2340,43434.414063
2341,39659.953125
2342,37992.113281
2343,44827.273438
2344,41000.214844
2345,39541.394531
2346,54172.675781
2347,39473.476563
2348,41418.171875
2349,51786.628906
2350,49446.542969
2351,50440.410156
2352,52454.402344
2353,42642.375000
2354,43395.730469
2355,56447.519531
2356,59895.144531
2357,56105.300781
2358,54635.847656
2359,50645.773438
2360,61306.261719
2361,54175.582031
2362,68104.210938
2363,52468.390625
2364,53492.886719
2365,63054.121094
2366,52287.972656
2367,61844.988281
2368,66408.812500
2369,57918.679688
2370,70043.984375
2371,64696.554688
2372,63002.863281
2373,74199.617188
2374,67883.179688
2375,71777.945313
2376,73650.718750
2377,62549.203125
2378,70529.718750
2379,65069.023438
2380,73575.187500
2381,57242.828125
2382,57102.457031
2383,52448.312500
2384,64864.042969
2385,72918.054688
2386,65449.945313
2387,60360.902344
2388,47148.855469
2389,61826.628906
2390,51265.738281
2391,56579.281250
2392,55087.726563
2393,56662.667969
2394,51586.429688
2395,40568.304688
2396,48007.023438
2397,54515.261719
2398,48799.671875
2399,53913.902344
2400,50170.027344
2401,58307.781250
2402,44881.238281
2403,35648.519531
2404,47658.578125
2405,47009.945313
2406,34436.511719
2407,43269.476563
2408,26638.792969
2409,37085.703125
2410,25741.111328
2411,22597.414063
2412,14760.083008
2413,37840.332031
2414,22763.835938
2415,31812.320313
2416,23349.537109
2417,17589.876953
2418,28661.050781
2419,11370.871094
2420,11601.289063
2421,8011.063477
2422,7038.881348
2423,5818.266602
2424,-3333.588135
2425,-4762.538574
2426,6371.342773
2427,-5842.576172
2428,-9093.625977
2429,-3263.550293
2430,10558.100586
2431,356.378174
2432,-5270.112305
2433,-6381.361328
2434,-1366.622681
2435,-17166.746094
2436,-22526.087891
2437,-23259.167969
2438,-23908.386719
2439,-24969.023438
2440,-18474.646484
2441,-16420.988281
2442,-37729.839844
2443,-33261.542969
2444,-33099.679688
2445,-34777.003906
2446,-33143.179688
2447,-32821.734375
2448,-33639.632813
2449,-34021.937500
2450,-38904.843750
2451,-40618.675781
2452,-40855.781250
2453,-58941.328125
2454,-42787.140625
2455,-51852.828125
2456,-46565.171875
2457,-50169.605469
2458,-44516.621094
2459,-47293.761719
2460,-53726.156250
2461,-52981.636719
2462,-61328.656250
2463,-56070.730469
2464,-63407.917969
2465,-47373.234375
2466,-58295.863281
2467,-64093.003906
2468,-59163.035156
2469,-56687.175781
2470,-60284.621094
2471,-54794.218750
2472,-72889.125000
2473,-58470.195313
2474,-61862.628906
2475,-63679.917969
2476,-53980.929688
2477,-57661.648438
2478,-58024.468750
2479,-65957.937500
2480,-66673.890625
2481,-68731.421875
2482,-62340.808594
2483,-70506.664063
2484,-67739.359375
2485,-53974.796875
2486,-66612.640625
2487,-70642.625000
2488,-57039.339844
2489,-68906.390625
2490,-63019.199219
2491,-57894.007813
2492,-64808.039063
2493,-61394.246094
2494,-61409.406250
2495,-51935.613281
2496,-73355.421875
2497,-51468.250000
2498,-55997.425781
2499,-56615.949219
2500,-47238.019531
2501,-62737.578125
2502,-47273.074219
2503,-39862.460938
2504,-45930.125000
2505,-57318.039063
